path,quality,group,gsplit
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 110017_012.png,Regular,5961,train
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105301_011.png,Regular,5481,val
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105814_003.png,Regular,5962,train
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027.png,Regular,5441,train
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105737_015.png,Regular,5963,train
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105223.png,Regular,5582,test
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_001.jpg,Regular,5964,train
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105829_006.png,Regular,5965,val
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105223_004.png,Regular,5966,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195201.jpg,Regular,5967,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111830_011.png,Regular,5968,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111557_014.png,Regular,5969,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111326.png,Regular,5970,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111259_016.png,Regular,5971,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111217_000.png,Regular,5972,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111211_004.png,Regular,5973,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195415.jpg,Regular,5974,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111425_000.png,Regular,5975,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195206.jpg,Regular,5976,test
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195243.jpg,Regular,5977,val
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195650.jpg,Regular,5978,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111501_014.png,Regular,5979,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111326_005.png,Regular,5980,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111259_015.png,Regular,5981,test
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195557.jpg,Regular,5982,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111115_007.png,Regular,5983,test
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195553.jpg,Regular,5984,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111544_000.png,Regular,5985,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111614_013.png,Regular,5986,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111440_014.png,Regular,5987,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111519_002.png,Regular,5988,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195403.jpg,Regular,5989,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195411.jpg,Regular,5990,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111115_013.png,Regular,5991,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111211_015.png,Regular,5992,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111519_011.png,Regular,5993,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111425_015.png,Regular,5994,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111259_011.png,Regular,5995,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195603.jpg,Regular,5996,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111115_005.png,Regular,5997,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111249_006.png,Regular,5998,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111440_013.png,Regular,5999,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111317_016.png,Regular,6000,val
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195528.jpg,Regular,6001,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111425_001.png,Regular,6002,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111425_006.png,Regular,6003,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195409.jpg,Regular,6004,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111459_015.png,Regular,6005,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111533_011.png,Regular,6006,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111211_002.png,Regular,6007,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111544_008.png,Regular,6008,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111536_014.png,Regular,6009,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195218.jpg,Regular,6010,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111830_006.png,Regular,6011,test
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195525.jpg,Regular,6012,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111544_001.png,Regular,6013,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111317_003.png,Regular,6014,test
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195642.jpg,Regular,6015,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111222_005.png,Regular,6016,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_000.png,Regular,6017,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111557_011.png,Regular,6018,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111544.png,Regular,6008,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_011.png,Regular,6019,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111622_005.png,Regular,6020,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111622_003.png,Regular,6021,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111337.png,Regular,6022,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111519_007.png,Regular,6023,test
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195546.jpg,Regular,6024,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111501_010.png,Regular,6025,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111222_004.png,Regular,6026,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111519_010.png,Regular,5993,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111440_001.png,Regular,6027,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111622_010.png,Regular,6028,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111249_014.png,Regular,6029,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_005.png,Regular,6030,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260525_221743.jpg,Regular,6031,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111533_002.png,Regular,6032,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111544_013.png,Regular,6008,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111830_002.png,Regular,6033,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195640.jpg,Regular,6034,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111440_007.png,Regular,6035,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195545.jpg,Regular,6036,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111614_012.png,Regular,6037,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111557_003.png,Regular,6038,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111211_005.png,Regular,6039,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195651.jpg,Regular,6040,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111326_009.png,Regular,5970,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_009.png,Regular,6019,val
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195444(0).jpg,Regular,6041,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111533_007.png,Regular,6042,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111222_006.png,Regular,6043,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111211.png,Regular,6044,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111533_005.png,Regular,6045,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111337_006.png,Regular,6046,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111317_006.png,Regular,6047,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111501_006.png,Regular,6048,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_013.png,Regular,6019,val
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195639.jpg,Regular,6049,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111830_010.png,Regular,5968,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111507.png,Regular,6050,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_006.png,Regular,6051,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111249_003.png,Regular,6052,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111536_016.png,Regular,6053,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111536_003.png,Regular,6054,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111557_006.png,Regular,6055,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111622_002.png,Regular,6056,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111217_012.png,Regular,6057,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111622_015.png,Regular,6058,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111317_009.png,Regular,6059,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111317_010.png,Regular,6059,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111533_014.png,Regular,6060,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111519_012.png,Regular,6061,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111440_016.png,Regular,6062,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111536_006.png,Regular,6063,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111459_011.png,Regular,6064,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111459_006.png,Regular,6065,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111830_015.png,Regular,6066,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111501_001.png,Regular,6067,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111536_010.png,Regular,6068,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195239.jpg,Regular,6069,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111459_013.png,Regular,6064,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111519_013.png,Regular,5993,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111259_003.png,Regular,6070,val
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195211.jpg,Regular,6071,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111507_006.png,Regular,6072,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111533_012.png,Regular,6073,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111249_001.png,Regular,6074,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111115_001.png,Regular,6075,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111115_014.png,Regular,6076,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_010.png,Regular,6019,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111211_003.png,Regular,6077,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195436.jpg,Regular,6078,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111337_001.png,Regular,6079,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_016.png,Regular,6080,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111326_000.png,Regular,6081,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111830_013.png,Regular,5968,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111259_001.png,Regular,6082,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111519_006.png,Regular,6083,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111544_011.png,Regular,6008,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195600.jpg,Regular,6084,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111222_011.png,Regular,6085,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111249_008.png,Regular,6086,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111519_005.png,Regular,6087,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195214.jpg,Regular,6088,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111557.png,Regular,6018,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111222_003.png,Regular,6089,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195208.jpg,Regular,6090,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111259_008.png,Regular,5995,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111259_007.png,Regular,6091,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111507_013.png,Regular,6050,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111557_001.png,Regular,6092,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111536_009.png,Regular,6068,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111459_005.png,Regular,6093,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111211_000.png,Regular,6094,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111533.png,Regular,6006,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_004.png,Regular,6095,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195448.jpg,Regular,6096,val
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195439.jpg,Regular,6097,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111622_009.png,Regular,6028,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111459_014.png,Regular,6098,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111507_011.png,Regular,6050,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111544_010.png,Regular,6008,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111501_009.png,Regular,6025,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111115_012.png,Regular,6099,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111317_007.png,Regular,6100,val
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111440_005.png,Regular,6101,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111830_005.png,Regular,6102,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195405.jpg,Regular,6103,val
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195510.jpg,Regular,6104,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111217_016.png,Regular,6105,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111830.png,Regular,5968,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111501_013.png,Regular,6025,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111501.png,Regular,6025,train
Fruits/Regular Quality_Fruits/Orange_Regular/20260527_195442.jpg,Regular,6106,test
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111440_003.png,Regular,6107,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111553_002.png,Regular,6108,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111622_004.png,Regular,6109,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111614_010.png,Regular,5986,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111533_006.png,Regular,6110,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111614_000.png,Regular,6111,train
Fruits/Regular Quality_Fruits/Orange_Regular/Captura de pantalla 2026-06-03 111622_014.png,Regular,6112,test
